Uid,Sentiment,clean_text,proba,preds,actual
26343,neutral, Waisey bhi Congress ke or ne debate me gandagi failane se jyada achha koi kaam nahi Kia aur Aab aur …  // t co / xziVcGaJbQ  ,[ 0.27455208  0.8711808  -1.3367109 ],1,neutral
20255,negative, _ saria  To us bechari ki sautan kyu laa rahe ( Too much ekta Kapoor serial drama ) :grimacing_face::face_with_tears_of_joy:  ,[ 0.45263627  0.36500192 -0.92293555],0,neutral
12013,neutral,Aapne camera lotane se pehle ek baar bhi nhi socha na # Babes ki # HanumanSingh ji ko kitna hurt hoga . Bs vapis dene …  // t . co / nwyIKaKJ0c  ,[-1.3681026  1.5394162 -0.3096943],1,neutral
31261,neutral,  Sab Umer Ayub ke tareef ker rahain Good Lekin jo banda back end pay baith k technically in sab amoor ko dhaik raha hay …  ,[-1.0035608   1.2515875  -0.21412751],1,neutral
4187,negative,  _ Ind  Kya milta h tum gobhi bhakton ko .. only talking about hindu Muslim ghanta gaadi …  // t . co / WGoBR5Cow7  ,[ 1.835922  -0.5666876 -1.7405689],0,negative
15640,positive, AHH SO PROUD OF MY BB <333  ,[-1.0761285   0.09221764  1.4186282 ],2,positive
29403,neutral,  _ Blocking is for kids Me to Seedha Dil Se Nikal phenkti hun :relieved_face:  ,[-1.8024988   2.1122746  -0.21185878],1,neutral
7523,negative,Is shadeed garmi aur habs ka kya karen jo karachi may per rahi hay ? Garmi aur paseene se bura haal kitchen me to jaane ka dil nahi kerta .  ,[ 0.62612253  0.03140807 -1.0876588 ],0,neutral
3409,neutral,2014 ke baad jo desh ne tarakki ki hai vo pehle nahi thi . Ye sab modi ji ke aane ke baad hua . ash modi ji aap ne Ba …  // t . co / B6DGcSP8X8  ,[-1.73493     1.0731624   0.85101753],1,positive
3094,neutral,She - me tmhra Kabhi Sath Nahi chodungi Me - mtlb She - # Pubg me BHi khelti hun  ,[-1.4454235   2.0203316  -0.42867982],1,neutral
14294,negative,  haramzada tu tera baap tera khandan . Zahar to tere bjp wale ugalte hai . Aur asad sahab bar …  // t . co / NKhG9Kyq5J  ,[ 2.2360764 -1.2710634 -1.5051788],0,negative
1892,neutral,  date someone you can have fun at a grocery store with  ,[-2.0241485  1.7093652  0.6149404],1,neutral
6921,negative, Tera haal uss bhikhari ki trah hai jo daaru roz peeta hai aur paise bhi nhi kma paata . Wah rr Bikaau Journalist .  ,[ 0.42736998  0.1815832  -0.726624  ],0,negative
14654,neutral,  Modi Ji mujha apsa ek baat puchni h ki agar koi kisi k bacha ko god leta h our baad fir usa …  // t co / 63y09h54iJ  ,[-1.6377139   1.1412159   0.71759826],1,neutral
20569,negative,   As ka bhosda is Randi Mamta Khan ki ise sali ko pork khilao Bangladeshi ko  ,[ 2.3915985 -1.3808776 -1.5091689],0,negative
26687,positive,  _ jain mai to pahle se hi janta tha btw pura desh khush h irani ji ka margin mne 50k + bola tha ditto shi hua  ,[-1.716269    0.50098896  1.7009294 ],2,positive
1977,negative, Dar mat gaandu kuch nahi hoga Teri bv ki chut ko Ye to Roz ka kaam hai is Randi ka Ise aise hi Randi …  // t co / He2L220Vin  ,[ 2.3530576 -1.4643728 -1.445776 ],0,negative
20022,negative,Burkhe me rahne walon ko lachar na samzo behan luckno ki begum hajarat mahal parde me rahkar hi angrejon ki band b …  // t co / OA5gNJkpmU  ,[ 0.98470956 -0.52323526 -1.0873142 ],0,negative
27845,positive,  _ mishra Indians liked this prediction and made it come true -) # AmitShahHomeMinistry  // t . co / e09ATaviAN  ,[-2.7470996  1.6200811  1.7497492],2,positive
2935,negative,  Haha ye ab jindagi bhar aise hi tadpte bilakhte rhege kuki congress to bubara nhi aayegi :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:  ,[ 1.543417  -0.5163462 -1.5304928],0,positive
884,neutral, _ haytham     _ Sena  Kuch Yaad Aaya  // tco / DAWi4YG59f  ,[-1.668841    2.4072404  -0.33993912],1,neutral
7198,positive, Very Nice Sir yhi ummid hai aapse please ham sabhi jan manas ka reply aap time nikalkar dete rhi …  // t . co / XXUMkt5dIR  ,[-2.4229095   0.71270454  2.2956488 ],2,neutral
35704,negative,   Batne ka kaam to tum jese desh drohi kar rhe h dharm jaati k naam pe khud ba …  // t . co / xlAvT3vrP9  ,[ 1.801393  -0.9078702 -1.3476192],0,negative
37349,neutral, _ hai _ tumhare  _ awari  _ mar  its _ TAD07  _ hun  _ shahkar  _ Raaami  _ potato2001  _ Nobita  _ chanda Good  ,[-2.0234888   2.0291965   0.54160464],1,neutral
13265,neutral,     # TejasswiPrakash # MisHaan r together in montage …  // t co / mJ5k7Usqko  ,[-2.185213    2.4108047  -0.07218929],1,neutral
358,negative,NAHI CHHODNA CHAHIE KYONKI AGAR CONGRESS MUKT BHARAT LANA HAI TO INKA CONGRESS KA ADHYACHH HONA JARURI HAI  // t co / Swpd6mOjL8  ,[ 1.6016705 -1.1447537 -1.0607184],0,neutral
36065,negative,Iss bhosdiwale ko koi bta do .. ki ye jaat paat wale mudde se uth kr desh ki soch lete to 1-2 MP inke bhi aa jate ..  // t . co / fhbSxIcWLS  ,[ 2.1750755 -1.2214147 -1.6011431],0,positive
38500,positive, _ Hariom     Very happy to see this statement given by ravishankar parsad g  ,[-2.343077   1.1637565  1.6785164],2,positive
3249,negative, Ye zaleel Mulk ke prime minister ko galiya deta tha officers ko damkiya deta tha ye Ghaddar q nhi ?  ,[ 1.5999761 -0.4870638 -1.4779692],0,neutral
39120,positive,  Filipina Girl ft Bea de Leon :weary_face::growing_heart: I love you so much  beadel :blue_heart: PS indi aq magaling mag edit hehe  // t co / FbrtIwq …  ,[-2.4081287   0.29989156  2.5302472 ],2,positive
13540,positive,Hiii chotu babie you're so cute !:heart_with_arrow: You're actively supporting and participating in streaming always i love that i …  // t . co / Tt0JytXvCv  ,[-2.3749435  0.1797393  2.8924973],2,positive
22315,negative, Bs jhuth faila lo desh me .... 2014 me EVM kiske control me thi ? Desh me juth failana band kr .  ,[ 1.6034269  -0.30689386 -1.7744879 ],0,negative
13968,neutral,  Mom says no love but i do chupke chupke :speak-no-evil_monkey::worried_face::face_with_tears_of_joy:  ,[-1.8729769   1.8276547   0.33627117],1,neutral
30232,negative,  Annnddddd .... They can't even give up beef .... Sachchaa musalman beefy musalman  ,[ 1.2264054 -0.0591496 -1.4300646],0,neutral
20439,neutral,Nahi  BJP mein kaam ke niche bhi “ Awaaj ” utha sakte hai :rolling_on_the_floor_laughing:  _ 203 _    // t co / nWLH2kCtLe  ,[ 0.17685539  1.1798979  -1.5941292 ],1,neutral
26976,neutral, Bewakoof orat ho tum or kuch nahi agar orat ho tu wesey tu fake he hey account yeah  ,[ 0.10265606  0.63533574 -0.6799471 ],1,negative
9048,neutral,Iss Saal Mera record sahi h saalo 1st day 2 films dkhi dono hit # URI # TOTALDHAMAAL  ,[-1.3565228   1.0099498   0.63413626],1,positive
13835,negative,Ye vohi log hai jab indo pak outrage Mai Bollywood ko lame bolte hai Bhadwe  // t co / b5BS6801vG  ,[ 2.0579422 -1.028701  -1.5583103],0,negative
27501,negative, Ye tasveer jitni baar dekhta hu to sochta hu Modi ji sahi karte hai jo tumlogo ka chutiya baar baar kaat -…  // t . co / Ii8FZRp0Dg  ,[ 1.7060369 -0.8330292 -1.3279319],0,negative
9120,positive, Congratulations Modi Ji you created Historical day in Indian Democracy . Apna Desh surakshit hath me .  ,[-2.2166789  -0.12594756  2.8869507 ],2,positive
20001,neutral, Qom ka Maal Chori kerna agar Civil Supermesi hay to ham is per laakh baar lanat bhaijtay haain . Qaizi …  // t . co / 6K4HBJzGhp  ,[ 0.1039063   0.80816615 -0.9938049 ],1,negative
37663,negative, Ye lo year ese ese log hi desh ka mahol kharab karte hain . Or Kuchh enko bol do to linching jaise war …  // t . co / 25y2nzGsRS  ,[ 2.0144863 -1.0404704 -1.4868727],0,neutral
38602,neutral,Aik to itna bura staff rakha hova hy jo qareeb ki bat hi nahi sunta .. Apni man manii .. 3.3 bar tickets k passy Dayn …  // t . co / FIyLKNXiUK  ,[-1.5881164   2.0176246  -0.40588978],1,negative
5836,positive,# Fox29GoodDay mamas is Mon shout put happy 81st birthday to my mama love ya to the moon n back love your crazy daug …  // t . co / QA8bsClQI9  ,[-2.5925283  0.6080025  2.6356606],2,positive
37984,neutral, Aab aap videshon ke departmental stores me bharat ke bane kapdon jooton aur anya khadya padarthon ko …  // t . co / HThxopzPV3  ,[ 0.40037486  0.6350538  -1.3332331 ],1,neutral
7793,positive,  Pragya thakur ke Bhopal mein jeet se ye sabit ho gaya hai Hament karker ji desh dhrohi the tatha …  // t . co / IPHtJAJPPC  ,[-2.0858026  0.6427274  1.836309 ],2,positive
18046,positive,  Thank you  for your good wishes .  // t . co / 0lClOl4yl2  ,[-2.5530906  0.5572018  2.6343083],2,positive
40789,positive,Congratulations to priminister  you are God Aap Kalyug ke Bhagwan Kalki hai aapse achha koi bhi Kabhi …  // t co / yYcXlQBjRU  ,[-2.1463802  0.3693597  2.3585057],2,positive
15200,neutral,What ’ s the most ironic thing you ’ ve seen happen ? — Buhari ’ s win made human rights campaigners support or keep silen …  // t . co / 3ZGZ3ptrO3  ,[-0.6225144   1.765453   -0.86598307],1,neutral
20993,negative,  _ zafar  Pehle fact padh le chutiye tera pakistan hai kutte ki tarah map wal …  // t . co / jMLFfvBmIT  ,[ 2.4814887 -1.500368  -1.5805225],0,negative
11136,neutral,why is my brain suddenly playing koi pathar se na maray mere diwane ko what is this bakwas  ,[-0.54343104  1.6841637  -1.1366813 ],1,neutral
44012,neutral, _ S  _ the _ emperor   Congress ki waja se to bach gaye warna kahi ka nahi rahet …  // t . co / mmMZywv9vM  ,[-0.06276514  1.2723933  -1.4032624 ],1,neutral
9677,neutral, Amit Shah Ji please Jet Airways ke employee ke bare mein kuch kariye Parivar wale bahut pareshan hai bhukhe Mar rahe hain  ,[-1.4286525  0.8257504  0.6079944],1,positive
32796,negative, Na na Galat hai ... Tumne thik se Nahi suna .. kutte  aur handsome kanjar  ne bol …  // t . co / f5ixljvEbd  ,[ 0.75355047 -0.28474435 -0.8076652 ],0,negative
14685,neutral,   Jaise ye bsdk khud bahut ucch shreni ka ho bhok to aise raha hai madarsa chaap …  // t . co / AZGOafa2CL  ,[-0.7350236   0.9105689  -0.21295378],1,negative
11003,neutral,  _ ustaaz Subh is far better than Tahajjud Subh is far better than Tahajjud Subh is far better than Tahajjud Subh is far better th …  ,[-1.7393156  1.1835991  0.6876859],1,neutral
17294,neutral,  Sir bahut bahut dhanyawad apka desh ka naam ucha karne ke liye but ek choti si request hai …  // t . co / Via0heqGfy  ,[-1.6942936  1.0930107  0.9643512],1,positive
37998,negative,  _ Sardauna Shame on u wallahi if u can't correct me just leave alone mana in fact English is not my lan toh saime dan nayi kuskur …  ,[ 1.4728684 -0.2616721 -1.750273 ],0,neutral
27087,negative,Plturam iss bar chalaki kr gya Pltu ko pta haisirf portfolio ka Jhunjhuna bjane ka koi phayda nahi  // t co / N8QK0HEtq5  ,[ 1.6678479  -0.51211107 -1.7000686 ],0,neutral
5948,neutral, Assalam o alaikum Sir 3 sall say ho gaye hain mery school Ggmps Sufi ghulam Muhammad choti bala ka aj tak bhi gate nahi laga  ,[-1.7958658  1.593908   0.6415383],1,neutral
30386,positive,Superb chindi movie amar Boss and Abhi Anna acting ontu chindi  acting is marvelous Ambi appaji scene …  // t . co / 0biJTt98jk  ,[-1.6343328  0.2531127  1.7100333],2,positive
35500,neutral,   Topi Pehno Pehnao Nahi 5000 Sal Ki Tomhe Bhotto se pehle ka Pata nahi he Bat krt …  // t . co / iwQS7wv3Xo  ,[-0.46022084  1.3114053  -0.7972197 ],1,negative
20390,neutral, Clean shave bhi jaruri nahi h . U can have decent Beard style also . No fancy ones  ,[-1.4123926   1.5154248   0.18046765],1,neutral
15395,negative,What is this Liver-pool trending on my TL . Kiska Liver khrab ho gya bc itni raat ko  ,[ 1.5345182  -0.05952143 -1.5772748 ],0,neutral
8640,negative, PTM PTM HEY kab tak in in mulak dushamn ko bardsht karyngy yar kab tak yahi rehty ha yahi khaty phet …  // t . co / d3dAj4JkSD  ,[ 1.366893   -0.38283634 -1.3547596 ],0,negative
3115,negative,  Aagaya apni jaat pe suar teri bahan ko mera pasand hai teri bv ko tere abba ka teri ma ko te …  // t co / O33y5Zghpa  ,[ 0.985874   -0.24014875 -0.6424436 ],0,negative
26420,neutral,Namesthe hi Hum madhrasi Lok aapse yah BJP Se koie nafrat Nahi karthe Hain lakin Jo Tamil Nadu pe hai na aapki po …  // t . co / P4DTWdeXx9  ,[-0.10412598  0.70810235 -0.93367946],1,negative
41018,negative,   Shame on you bjp ke akal se gadhe workers joo desh maie gunda gardey karne par …  // t . co / 38Zc9SKeAD  ,[ 2.2107077 -1.2490972 -1.5996702],0,negative
33237,negative, :pensive_face: you better find dat shit ASAP lmao  ,[ 1.2654085   0.06681121 -1.6727726 ],0,neutral
42663,positive, Hahaha you're so welcome ! Thank YOU for making my day — i was giggling so hard at my desk they had to mo …  // t . co / c5zoZVzPFS  ,[-2.318292    0.36422604  2.7066498 ],2,positive
16451,neutral,  _ TheFilm      …  // t . co / 8693eNQsYh  ,[-1.723284   2.4867423 -0.5873819],1,neutral
1618,neutral,Ek to mujhe ye samjh ni ata k bjp jo hai . Vo congress se aye hue logo ko party me kyu shamil krti h . Kya bjp ko ni …  // t . co / 8jP85yHoFI  ,[ 0.20208003  0.6496482  -1.0834527 ],1,neutral
28756,neutral, BJP Manuwadi Party hai . Mandal Commision recommendation ke virudh atmahatyaon ka jo silsila savarna gha …  // t . co / fo8n23o7T0  ,[-1.376668    2.025828   -0.78027034],1,negative
30704,negative,     _ lord Tum log ghatiya mentality k ho or ghatiya hi rahoge . tum India ka kuch bigad to …  ,[ 1.7784014 -0.7457886 -1.3479928],0,negative
40940,neutral, Kal tak jo NDTV ko boycut kr rahe the vo bhi bhakt bol uthe ki hmne hi TRP bdhaee hai . isse ye sa …  // t . co / o1yhLCoscD  ,[-0.7924057   1.1868509  -0.48347795],1,neutral
29689,negative, Kahi bhi kuch bhi hone do zimmedar BJP Ye chutiye ke nazar me abe itana hee khujli hai gaand me to a …  // t . co / Spw8ljbN5y  ,[ 2.3432357 -1.3367184 -1.58628  ],0,negative
24812,neutral, Bhai ko # RamRam Bhai ek party to banti hai # Bharat r # Lucknow ke jeet pe # SaadatganjWard …  // t co / AgSxSC4KDm  ,[-2.2568133   1.5615467   0.95671517],1,positive
11303,positive, Bahut jabardst rohit sir ! Wse Ashutosh ji ko congress ka spokesperson bna dena chaiye bahut dukhi hai bechare  ,[-1.7780266   0.48272297  1.647953  ],2,neutral
40331,neutral,Phle khilao uske baad btata hu  // t . co / vQYPgihS1M  ,[-1.1982924   1.8537644  -0.20569655],1,neutral
3756,positive,#     End of Term 1 - 2019. We wish enjoyable holidays . Eid mubaarak to all the par …  // t . co / U8IM0R44RA  ,[-2.506451    0.36499867  2.6784654 ],2,positive
41397,positive,  Jai Bajrang Bali :folded_hands::folded_hands::hibiscus::leaf_fluttering_in_wind::hibiscus: Shubh prabhat vandan pyare dosto :hibiscus::hibiscus::hibiscus::hibiscus::hibiscus::hibiscus::hibiscus::hibiscus::hibiscus::hibiscus::hibiscus::hibiscus:  // t . co / V4cJWoGJ42  ,[-2.5885546  1.197594   2.136132 ],2,neutral
5201,negative, Or ye jo news channel waale Gustakhi maaf jaisa majaak udaate hai wo uska kya uspar koi action ku nahi .  ,[ 1.3766302  -0.20452094 -1.564125  ],0,negative
34132,positive, _ Larki Think about God and it's best creation boobs .  ,[-1.8279017  1.0829985  1.1159496],2,neutral
37306,positive, Great man great work Gippy sir love you tussi chagai o chandi gar Amritsar chandi gar buhat vadiya mo …  // t co / 49dceAhpim  ,[-2.0359282  -0.24304602  2.8723626 ],2,positive
202,negative, _ aziz __ Congress ne ye nirnay liya hai ki anchor agar insaan ho to jae Bhokne wale kutte ho jaise ki Amish sad …  // t . co / uoplZP0NPo  ,[ 0.96591884  0.10176944 -1.4724363 ],0,negative
44551,neutral,  _ marie _ this was the BEST game  // t . co / kYIPYj7ODo  ,[-1.7900217   2.5464141  -0.48710102],1,positive
17949,positive,Giving ur time to the temporary ppl is also a milestone .... kyunki un yado ke sath zindagi jo jini hoti hai # teamtatti  ,[-2.4983146   0.53723675  2.5959415 ],2,neutral
41062,neutral,  Ujjain aaye aur Famous Ki Kesar Kulfi nahi khaayi toh kya khaaya # FamousKiKulfi is the best thing in # Ujjain & # musthav …  ,[-2.0322378  1.2026908  1.167671 ],1,positive
12132,negative,  __ Khiladi _ BC BAAP SE AYESE BAAT NAHI KEE UNDERSTAND :pouting_face::pouting_face:  // t co / vxBupUyLPo  ,[ 1.084453   -0.05316227 -1.332338  ],0,negative
29442,positive, Jay Shree Ram Jay Shree Ram Jay Jay Jay Shree Ram . Sare bolo Jay Shree Ram . Jor se bolo Jay Shree …  // t . co / HmIibVN0lQ  ,[-2.207642   1.0907087  1.4800558],2,neutral
33600,positive, _ Bam _ 22  Love you girl ! Always here for you  ,[-2.3606822  0.0928183  2.8875475],2,positive
1829,neutral, Sadly no one elsewhere is celebrating .. i guess pak mein bhi nahi kar rahe honge .. tamatar ke rate se choteyn tab to karenge  ,[ 0.4479939  0.5950348 -1.3687243],1,neutral
4718,neutral, rule breaker ko saja to hogi . jo koi bhi ho rahul ghandhi or avdhesh dube . rules for follow . not for break .  ,[-0.6900882   1.3551636  -0.86315554],1,positive
32106,neutral, No wonder aap aisa hi sochenge Aapke hisaab se koi bhi kuch bhi kare Modi jimmedar hai Iska matlab it …  // t co / V66eunIM3G  ,[-0.49267998  1.1449605  -0.78513366],1,positive
40048,negative, Tu saale muslims ki vote lekar bihar me cm bna tera or teri olad ka sapna bn jaayega chara chor dalll …  // t . co / oWh6GSRaRs  ,[ 2.425491  -1.5199561 -1.541342 ],0,negative
42309,neutral,Gham km he nhi ho rha contacts ka  ,[ 0.48590475  0.82611126 -1.4692028 ],1,neutral
22523,neutral,   Aap ka husband chod nahi sakta hamahe pass aajao chod ne me no discounts  ,[-0.39098838  1.2146076  -1.1779294 ],1,neutral
9558,positive,Loktantra vijay hua ... Har har modi Ghar ghar modi Sabka sath sabka vikas sabka visvas  // t . co / gqCM4HvJg9  ,[-2.3119144   0.14140213  2.8424935 ],2,positive
28191,negative,  Ye sb topi drama he awam ko ullu bananey k liye PTI ki govt me sarey wohi puraney chor mo …  // t . co / yLTL5cNAsG  ,[ 2.0237107 -0.9249135 -1.5166185],0,negative
21740,neutral, Jo khud tadipar hai aur power ke liye giddh bann Gaya hai wo Kya kisi ko kuch karega . Sirf encounter kar …  // t . co / 54jkO1trot  ,[-0.2885553  1.0238255 -0.8083845],1,neutral
37433,neutral, Imagine all of them called Guthli . Then the song will be “ Gaad do Guthli hun main Ped ban hi jaunga ” doe …  // t . co / jOxnmRIdLP  ,[-0.44803578  1.5081476  -1.00824   ],1,neutral
13602,neutral, Ye log to # Exitpoll 2019 bhi Pahle 4bje bad m 5pm jabki pta tha ki 6 bje tak # matdan Hoga # Bakvas chenal h  ,[-0.03484855  1.1440101  -1.498796  ],1,negative
16376,positive,   U Rocks Buddy Amazing Performance 9 months apni jaga but this makes entire cabinet so Proud of you …  ,[-2.0109882 -0.4066238  2.9536982],2,positive
1658,neutral,  pahle usko bulao jisne kaha tha notebandi fail hui to ap mujhe beech chaurahe par phansi par latka dena :beaming_face_with_smiling_eyes:  ,[-0.16249321  1.053998   -1.1418271 ],1,neutral
17172,negative, mohtarma yahe naya Pakistan hai ? Phr puranay aur naye mein kiya farq hai ? Shame on you and shameful for PTI .  ,[ 1.8361363 -1.1859167 -1.2765896],0,negative
12082,positive,   You r a good leader like dr satypal ji ... i hope u will be in state assembly so …  // t . co / krOwEn2BJh  ,[-2.0733805  -0.07335223  2.8584864 ],2,positive
33188,negative,  Bangal me BJP ke sarkar ban jane ke bad mamta ko ghasit ghasit ke marna hai  ,[ 1.098987   -0.02267583 -1.571807  ],0,negative
18684,positive,Assalaam o alaikum jumma Kareem Mubarak to all Muslims have a great day remember all Muslims in ur Dua takecare fee …  // t . co / ObNZvbetDP  ,[-2.359779    0.30929506  2.6892943 ],2,positive
38540,positive,Happy Memorial Weekend To All       _  …  // t co / oGROzZ0pT1  ,[-2.6853514   0.94761455  2.484253  ],2,neutral
22507,neutral,  i love that moms mess with my music . s / o all the mama rachas out there :hot_pepper:  // t . co / T0B8PyoCZX  ,[-1.459596    1.4546394   0.26166874],1,positive
37162,positive,Beti Bachao beti padhao desh ka Samman Hai Beti India Ki Shaan Hai beti Bharat ka Gaurav beti Beti Bachao beti pad …  // t co / g5PCF7GgEF  ,[ 0.10956936 -0.4785544   0.6355109 ],2,positive
13743,neutral,  Mujha asa lag Raha ha hum # Bjp wala yen logo Ko social media pa v aana band karwa dega ... y …  // t . co / VsOUkeHQmk  ,[-0.0693918  1.1975042 -1.4548676],1,negative
20437,positive,P m India shri narendra modi ji ko p m banane par bahut bahut badhai ho k k patel Advocate faizabad mb no 9838789347  ,[-2.5606358   0.86741644  2.109775  ],2,positive
41829,neutral, Tumare saath koi maar pit nahi karta ............ ya karwata hai ..... Amethi mein bjp karykarta ki haty …  // t . co / Fg4FzLmLGz  ,[-0.73340875  0.54849154  0.06646161],1,negative
15316,positive,  Respected Madam  ek hi dil hai kitni baar jitoge ? Jai Hind :folded_hands_light_skin_tone: you are an inspiration :smiling_face_with_halo:  ,[-2.556496   0.7220018  2.5718658],2,positive
10384,neutral,  _ Hasan _ Haa phle confirm to btaO khA huA ??  ,[-0.56147337  2.034567   -1.1076045 ],1,neutral
39517,positive,  _ mehta # ParmarthiDiwasWithBloodDonation Wish you all a very happy Parmarth Diwas   // t co / GvyCef0BgX  ,[-2.400204   0.3484651  2.6725917],2,positive
28669,negative, _ na _ kr Qasam se I kind of hate u ...:confused_face:  ,[ 1.4072807  -0.43567765 -1.3969014 ],0,negative
16003,negative,  Saale gutter chhap 2 kaudi k dalllle patrkaar tere jaise harmiyo k Karan kulbhus …  // t co / qyEc4oOZfb  ,[ 2.3919902 -1.4895362 -1.4959514],0,negative
32156,negative, ravirk   bus srf WC k 6 match le kr khush hote raho jo 72 bar Pakistan team ne tmhe burri trah …  // t . co / 9bUQOD8aHH  ,[ 1.4731658  -0.44614473 -1.5111562 ],0,neutral
12916,positive,  _ dave  :clapping_hands::clapping_hands: super jhalak !! girl power rocks :woman_dancing::woman_dancing:  ,[-2.1944854   0.16036668  2.6511714 ],2,neutral
30481,neutral, _ 2 Meri ni hai pata ni kiski hai yeh shoping main to 3pz phno ga :zany_face:  ,[-1.4685677   2.035721   -0.08861509],1,neutral
10496,positive, Whenever Modiji takes retirement I want Yogi to be PM Amit Shah is a great strategist he will be good at HM  ,[-2.09598    -0.32338238  2.8915994 ],2,positive
25079,negative, That ’ s the problem with stereotypes within society Topi hai Dadhi Hai to Muslim hoga and Muslim hai to zru …  // t co / vnsMdbaHnd  ,[ 0.7197012   0.02655489 -1.0443289 ],0,negative
14433,negative,Congress nai koi Desh hit mai kaam nahi kiya sirf Desh Ko Bata hai usko galiya hi padni hai Or tujh jaisay log jo …  // t co / zQl7X0TvJ5  ,[ 1.031462   -0.16036856 -1.0775754 ],0,negative
20196,negative,EVM ke khilaaf ab Shashtra andolan ke siwai aur koi chara nahi . 85% Moolwasiyon Ambedkar tumhare kisi kam nahi aaya …  // t . co / a7BMdlmnb0  ,[ 1.3151741 -0.2850857 -1.5049849],0,negative
28479,neutral,Bollywood # JabraFans get ready for your own World Cup ! # 9XJalwa brings new series where top Bollywood stars will f …  // t . co / 9hjTAkU09Q  ,[-2.37538    1.5015994  1.3342863],1,neutral
24404,negative, Teri ma ka bhosda madarchod randi ke beej Lagta hai teri ma ko bhi mullo ne choda hai tabhi to tere jai …  // t . co / 1Pbv5ZUFxj  ,[ 2.3789494 -1.5320325 -1.4591064],0,negative
37458,negative,  _ hindu Areee chutiye research ka meaning pata hai Kya Tum Bache nahi ho Jo Sara ka Sara pin poi …  // t co / TNEzRAICnw  ,[ 2.1214945  -0.89918923 -1.671422  ],0,neutral
19338,negative, Aage mar gye ya jinda ho bses .. 1.30 am still no power .. Kal ki rat bethe bethe nikali or aaj bhi yahi haal h .  ,[ 0.95990884 -0.08779655 -1.3141241 ],0,neutral
5321,negative,Hindu Muslim ka itna hi problem hai toh Mughlai chicken khaana band Kar do aur Panipuri sevpuri bhi ban Kar do .…  // t . co / g1qj5VFhbQ  ,[ 0.953956    0.16017939 -1.4675653 ],0,neutral
4034,negative,  Haramzade hamare tukdo pe palta hai hamein aakh dikhata hai ... kutte tu pagal ho gaya …  // t . co / nRQ55gHy1h  ,[ 2.268215  -1.3399447 -1.4912841],0,negative
23849,neutral,   _ 90 Phir to Altaf Hussain nay Pakistan murbad bad bola to mohajiron ko bhi …  // t . co / LW1NsdhjAG  ,[ 0.1791476  0.8123965 -0.9529398],1,negative
44947,negative, BA me mera frnd hai .. unke liye bura lagta hai .. phir mostly Bangla people people abuse us  ,[ 1.6986707  -0.69554585 -1.4024262 ],0,neutral
29629,negative, Nawaz choor ko q k us na Sara pasa chora kr bahir la gya aj Pakistan main bacho ka koi acha hospital nahi hai Sala . Ganja  ,[ 1.2833748  -0.35806516 -1.2581356 ],0,negative
39172,positive,We are excited to welcome back well over 100 alumni this weekend for our annual Alumni Reunion ! Alumni have already …  // t . co / r2FKJRKcEY  ,[-2.6074624  0.8295555  2.3854508],2,positive
21219,neutral, _   _ thinker Ko bhul gya tu ? Samosia jaisa handsome nhi hai ye ... But taklu to hai ...  ,[-0.7281235   0.69155335 -0.04958219],1,negative
12185,positive,  _ mh _ bsnl It is indeed heartening to have this great team of Shri  and Shri  at the helm of Telecommunicatio …  ,[-2.4504857   0.49960124  2.614804  ],2,positive
26294,negative, _ Dekh n aa sale reli to bahut hi bindas kar raha tha idhar ladai bhi bahut bindas karvai sale idhar a …  // t . co / GoqPYD9apb  ,[ 1.1211658  -0.14217599 -1.2927547 ],0,negative
41713,neutral, _ Soul _ Tag that person jo Sara bakchodi ka list rakhta hai :face_with_tears_of_joy:  ,[-0.85482585  1.8183237  -1.1126031 ],1,neutral
28753,positive, Bushra bibi ne to aisa pakra hai jaisey IK ne kahi bhaag jaana hai :face_with_tears_of_joy::grinning_face_with_sweat: Anyways they look lovely together . :red_heart:  ,[-2.4509459  0.9558949  2.147335 ],2,positive
10771,positive, hamare aadarniya pm Narendra modi ji ko doobara pm banane par dher sari subhkamnaye aasha karta hu a …  // t co / 3lx05Qg0E7  ,[-2.4202275  0.7628428  2.203343 ],2,positive
1114,neutral, Hahahahahahahah ataya wa kita ni follow ka abi nakog followers nata sorry jelai hahahahahahahahahahahhahahahahah labyu zel  ,[-2.061798    2.283693   -0.14093803],1,neutral
24139,neutral, My 12 year old declared her record of watching Badshah on TV50 times . Claims to be your biggest fan . She do …  // t . co / cD0afeE6eH  ,[-0.62952775  0.91111004 -0.49384296],1,neutral
12646,neutral,  _ biya  _ 1214 Jahan temporary jazbat hote hen wahan shyd ek time ata h k dil bhar jata h lekin jahan permanent muhabbat ho other …  ,[-2.1969001  1.4267718  1.1018002],1,neutral
16032,neutral, KSDGHKSJDGH SHE'S NOT POOR SHE HAS THE MONIE she just doesn't care that much about fancy stuff Lae …  // t . co / oVT8VVNpX3  ,[-0.4769828   0.77425194 -0.23291954],1,negative
29986,negative,Amit Shah ke chakkar me Congress / Left / Lutyens Rajnath ko halke me le raha hai while the truth is he is the senior …  // t . co / tpErhPZthK  ,[ 0.71898913  0.57937694 -1.4163544 ],0,neutral
7226,negative,  _ Starr Teri maa ki Pakistani Saale Fake News teller  ,[ 2.350814  -1.2212708 -1.4657214],0,negative
