Uid,Sentiment,clean_text,proba,preds
3371,neutral,    _ fizakhan  Haan bhai saara terrorism toh india mein hi hot â€¦  // t . co / HbZrzHlSEf  ,[-0.3743959   1.089413   -0.46237713],1
20571,neutral,   _ Dayar18  _ fan  Koi bhi kisi ko apna account nhi deta hai .  ,[-1.4126009  2.2648635 -0.7118043],1
24389,neutral,Desh ka surakhya desh ka jitna andhuruni samasya ko najar rakhte huye Modiji ko bada kadam Urbana chahiye unemploy â€¦  // t . co / iMnxm2Aw1J  ,[ 0.07338475  0.6209395  -1.1620455 ],1
158,neutral, What if ... Google translate is not working .... aisi jagah net hi na aata ho  ,[ 0.15575635  1.2388793  -1.5760888 ],1
2373,negative, Itne puraane kaand ka inaam aaj mila sarangi chacha ko . Ab tak to inko Former president of BJP ho jaana chahiye tha .  ,[ 1.6277999  -0.40434948 -1.665316  ],0
7109,neutral,# WorldNoTobaccoDay agr aap drug free india chahte ho to avsya dekhe sant rampal ji maharaj ke mangal pravachan sam â€¦  // t . co / uJOj0iFRpt  ,[-2.026593   1.3140044  1.0021995],1
32033,negative,Pata nai bc mujhey kyun taqleef nahi hoti kisi k pathan Mahajir ya sindhi honay sy . Pain k loray mulq k lasan lage â€¦  // t . co / 82EgWje6wl  ,[ 1.8921657 -0.7459712 -1.6351928],0
7561,neutral, Rahul Gandhi AAP Apna Resignation Wapas le HIMMAT E MARDA TO MADAD EKHUDA HAAR KE BAD JEETNE WALE â€¦  // t co / kbwWCdi63I  ,[-0.48669595  0.83587897 -0.30008224],1
20848,neutral,  __ Tweets  Toh Baywatch mai 5 minute ka role ke liye hit higaya .  ,[-1.5357845   1.7943022   0.03880145],1
21328,neutral, _ 54 Bhai himmat nahin harni hai just remember we were and we are the cornered tigers . Aik request hai â€¦  // t . co / xYu4dx61d6  ,[ 0.3123282   0.3948551  -0.88701534],1
32767,negative, haan vaise bhi apne naam ke aage BEROJGAAR likha hai to yehi kaam ab baaki rah gaya hai kitna bhi kar lo â€¦  // t co / GfY1pt5GN4  ,[ 0.6779774  -0.07054131 -0.91166764],0
25054,negative,   I am damn sure ki yeh opposition waalo ki harkatein hai elected government ko badnaam karne ke liye Ma â€¦  ,[ 1.280195   -0.54904985 -1.1004708 ],0
2470,negative,Mr Rahul gandhi urf  Tum jaise chutiye ke wajah se mera khud ka naam batane me sharam ata he ... Smam â€¦  // t . co / O7jCgFVwgA  ,[ 2.2230906 -1.1232201 -1.5998421],0
22455,positive,boboo u aree soo sweet i love talking to u sooo muchhh â€” * blushing * ðŸ¥°ðŸ’›ðŸ’›ðŸ’›ðŸ’›ðŸ’›  // t . co / 7e1fsmW5ky  ,[-2.4818463  0.6566465  2.3796206],2
9213,neutral, bilkul sahi they r getting more facilities n not supporting bjp . kanhi modiji ka muslim prem hindus â€¦  // t . co / 5lFCYvTctL  ,[-1.0426495  1.43351   -0.3440171],1
29153,negative, Ye tahalka fuss ho gaya aaj jab yahi chehra pure constitutional tarike se kya kehte ho tumlog don bolte â€¦  // t . co / DjUkauWmwL  ,[ 0.45266637  0.2919028  -1.1100309 ],0
43655,neutral,Aaj tak pe to BJP Pravkta Muft me he mil Jate Anchor Ko Leke Bjp k 4 Pravakta Ho jate Hai baki ki Jarurat he Kya Ha â€¦  // t co / fBZPhItlk5  ,[ 0.39391235  0.5458683  -1.0315632 ],1
43108,negative,  Dogs love you even if you â€:trade_mark: re ugly  ,[ 0.4497172  -0.38517654 -0.2299361 ],0
29205,positive, _ D thank u bb that â€:trade_mark: s ;;;; so sweet ;;;;;;; ilu  ,[-2.465646    0.36251876  2.8067064 ],2
6040,neutral,  blue _ vein   _ wave24   _ happuu Yehich aadmi sahi se samajh raha hai mai kya bol rahi hu . ðŸ¤£  ,[-0.6590443   1.2794837  -0.59339005],1
36616,negative, __ Hunterr Vaise asli id bana hunter fake id bana ke apani ma ko badnam kyu karta hai  ,[ 0.78973824  0.4455444  -1.5178604 ],0
26722,neutral,   _ You betta sing that song BOY ðŸ‘ðŸ½  // t co / 9LxZf0BJjq  ,[-2.1431124   1.921031    0.48116517],1
10352,neutral,  I'm really sorry for jumping in your mention boy mean no harm . ðŸ:trade_mark:ðŸ¼. Sabr  ,[-0.7223205   1.2378701  -0.38863775],1
25277,neutral,  up police Bharti 2018 ke PAC Candidate ki medical aur joining kyu nahi ho Rahi hai  ,[-1.0821967  1.9224983 -0.9987008],1
30443,neutral, Is he wearing a seat belt ? Shayad dono ne nahi pehna hai  ,[-0.7366317  1.7176791 -0.9442072],1
32905,negative, Shayed Hum Andata ko Samajne me Galti kr Rhe hy Jo Andata khud Apne Ldai Nhi Lad Rha Uska Smarthen Bek â€¦  // t . co / kzngDap0KS  ,[ 1.113391   -0.38307732 -1.1406565 ],0
18305,negative,  _ Fadnavis Bhai tu chutiya paida huwa hai aur chutiya hi marega . Kuchh nahi ho sakta jab tere d â€¦  // t . co / bKfGIVtEeq  ,[ 2.290559  -1.3766862 -1.3979392],0
10445,positive,    _ Rashid Reetika ji jai hind aur bharat mata ki jai kahne se desh Bhak â€¦  // t . co / Ryw4UVvpCJ  ,[-2.4422336   0.54732615  2.3637586 ],2
21670,negative, sale bhan ke lode chutiye tere personal message krne ka option nahi aa rha haram ke lode nahi bata â€¦  // t . co / N9RaxcA5I3  ,[ 2.4451241 -1.4867405 -1.5307533],0
21376,neutral,wo kuch sunta tw mn kehta mjhy kuch or kehna tha wo pall bharr ko jo rukk jata mjhy kuch or kehna tha gh â€¦  // tco / A3q3z1bzBT  ,[-1.4091127   1.1474278   0.43847758],1
17723,negative,  Ye fact check wale fir hag diye .... Abe pic me watermark h .. Clearly dikh rha h ... BC itne velle ho to chupam chupai khel lo .â€¦  ,[ 1.8193521 -0.6769502 -1.6845801],0
9003,negative, YE DEKHO VIPAKCH AUR SECULAR MEDIA KO BJP AUR  JI KO PEHLE KHUD HI HAUVVA BANATE H FIR USA â€¦  // t co / LeeWqOwpbt  ,[ 1.1656275 -0.4418141 -1.1417217],0
40636,neutral,  sir can we start a Pani bachao abhiyan at the scale of Swacch bharat . Our people should save water  ,[-0.66087765  1.1792641  -0.63571113],1
13595,neutral,Vidyut vibhag ke jE ( shikayat karta ) ke saath marpeet ki ashobhniya ghatna . Police adhikari apni galti manne ko t â€¦  // t . co / BqDaJb1wYs  ,[-0.90722615  0.4379263   0.39332104],1
43121,neutral,  No 1 as always  Sabse Tez  Sabse Aagey  Kudos to Counting Day Team !  @â€¦  ,[-1.8141558  1.2133348  1.0251567],1
3718,negative, tere ghamand k karan hi aaj congress k ye halat hai ... failure hai tu Bhai .. Tujhse na ho payega .. groun â€¦  // t . co / N9JbzQgkpX  ,[ 1.7658958 -0.8623858 -1.4180576],0
11463,negative, sir G ye feku budha chutiya hai Akshay n Salman dono BJP supporter hai firvi ye fake supporter unkahi â€¦  // t . co / Pwaop6CEPo  ,[ 2.3705485 -1.3213501 -1.522031 ],0
5075,positive, congratulation sir Thanks to our great prime minister to appoint u as minister . Johri hi janay Hira ( diamond ) ki kimat  ,[-2.3482907  0.0059662  2.885578 ],2
36387,positive, Sahi kah rahi han Allah se dua ha hamara azeem leader MNS bht jald hamare sath ho aur hamen zalim â€¦  // t co / fit5HcE7yG  ,[-2.123093   0.3810037  2.3488839],2
11405,positive,Hoooooo boy I kinda hope LSU doesn â€:trade_mark: t go for this . I feel like it â€:trade_mark: s best for all our sakes if the actual game serves â€¦  // t . co / hKMIv34hLE  ,[-2.406493   1.4687718  1.5691426],2
20482,positive,  Har Dil Aziz Hindustan kai â¤ â¤ ke DHADKAN  JI phir See PM baan Gaye â€¦  // t . co / b0tVd5cw8h  ,[-2.6221786  1.2206968  1.8850698],2
10617,positive, _ nova  Trps ache ayenge yaar because of shivin amazing performance No one can stop themselves fro â€¦  // t co / jQLY9kE0Ej  ,[-2.317506  0.58066   2.256455],2
4744,neutral, _ revengers  Kia pata isne dekha nahi ho mjhse b hojata hai aksar  ,[-0.85003275  1.673899   -0.67075616],1
12603,neutral,I'm sorry bt muze aise kyu lag raha hai ki vik ye # SarangAmod sir ko aapne bolne bola hai ki hair cut mat karao ðŸ˜Š As â€¦  // t . co / rc0HkYv8aV  ,[-0.00507301  1.1242343  -1.4068873 ],1
3078,negative, garrywalia  Dharm ka majak uda rahe he khud hi dharm k log  ,[ 1.9617021 -0.7078208 -1.8043642],0
14134,negative, Abe teri maa ko chodo kute karachi k sindhi bolne wale khud jiye sindh bolte he or yaqeen nahi ata t â€¦  // t co / 6PvQozlyZw  ,[ 2.4133215 -1.3771452 -1.698803 ],0
28147,negative,  CPM jiska khudka astitwa duniya se uth gaya wah kisiko vishesh position de sakti ha ? Joke of century isn't it ?  â€¦  ,[ 0.84476256  0.29900333 -1.4197855 ],0
27068,negative, Tu kal bhi chutiya thi OR aaj bhi hai Tere jaisa chutiya na koi tha na hi koi or ho sakta hai â€¦  // t co / 3OnH4sa8wr  ,[ 2.1591427 -1.2786505 -1.423729 ],0
26166,negative,   Boss 100% sure hoon ke congress mili hooyi hai bjp se . 2 wajah ho sakti hai ye to tadipar ne koi kamzor nab â€¦  ,[ 1.191112  -0.2259185 -1.3228433],0
40926,positive, sir # mehndi dil ki bahot kareeb song ban geye peyar ki dusri naam mehndi hai ðŸ˜ ek ke baad ek behet â€¦  // t co / aTCt68hO1s  ,[-2.5762165  0.8388108  2.3094916],2
16992,neutral,  _ x3 _ Nobody Us in love  // t co / Tv6FsUGjNP  ,[-1.8668189   1.9716204  -0.05968727],1
38729,neutral, _ So sad but avi tak koi karvai nahi hua a aur vi sad news hai ...  ,[-1.0626101  1.3348053 -0.3755765],1
43897,positive,maanniya lokpriya pradhaanmantri ji ko prachand jeet ki dil se haardik subhkaamnaein  // t . co / lG1ZkJ4SdW  ,[-2.4768999  0.8451683  2.1143622],2
11035,neutral, _ Kapoor19 tute nii koi rishte purane kisi naye ke aajane se Jata hu mai mujhe tu jane de Kyo pareshan h me â€¦  // t . co / XA5cEwo8un  ,[-1.2692913   1.3459452  -0.06509925],1
31015,negative, _ pk1 Ye gorey bachey lagrahey hain ... in ka na koi lena na dena PTM ya Pakistan se .... kuch bhee karwate hain log ....  ,[ 1.786435   -0.76701033 -1.4074388 ],0
23774,neutral,World cup start ho gaya hai ap PTV pe humein nazar ayen gen game on hai mein ??   ,[-1.2683184   1.4379467   0.04534886],1
19372,positive, Yes malik is the world greatest captain left on planet Earth .  ,[-1.383415    0.01268265  1.9094386 ],2
10967,negative, Ye madim agr ap main gairat name ki chez hai to es seat pr nhi behto ge agr gairat mar choki hai â€¦  // t . co / Htlb2r2ooQ  ,[ 1.6963212  -0.87725645 -1.3874129 ],0
5779,negative, Ab ayega hindu khatre me Jobs hai nahi Chowkidar chor hai Pakode bechne wale bohat hai khane wale koi n â€¦  // t . co / 0U3FNb7h2h  ,[ 2.2392666 -1.2512953 -1.5469837],0
33293,positive,  Whelan thank you & good luck Jedinak thank you & good luck Elphick thank you & good luck Bunn thank you & good luck De â€¦  ,[-2.428286   0.3321915  2.7826056],2
20869,neutral,  i â€:trade_mark: m afraid . i haven â€:trade_mark: t refreshed my imaan . ramadan is almost gone . i â€:trade_mark: m empty and at my lowest . it feels like smth bad is go â€¦  ,[-0.22250678  1.1457664  -1.0543778 ],1
28335,positive,Adarniye bhaisab ko bahut bahut subhkamnaye badhai ..  // t . co / RCxgdT9i0A  ,[-2.284888    0.07404781  2.8499627 ],2
13565,neutral, maien apka fan tha but apki is harqat ny mjh disappoint kr dia marit ki dahjian ora duli hy apny  ,[-1.596368   1.0092092  0.7073336],1
10502,positive, U r genius if you say better than Nepal or Bangladesh airport from global point of view . Tusi great Ho bhaiiii ...  ,[-1.9143201   0.23723465  2.2826161 ],2
39942,positive,  __ sharma Ashutosh Ji aap par ye gaana bilkul fit baith raha hai - jalti hai duniya jalti rahe jal â€¦  // t co / plHMcVCIBn  ,[-1.8150469  0.9415102  1.3681134],2
27468,neutral,   I can't believe a Jew has to do this but let me REMIND YOU of one definition of the word Catholic  â€¦  ,[-0.24855487  1.4652945  -1.4010124 ],1
4725,neutral, __ Lmfaooo it â€:trade_mark: s not that bad like you â€:trade_mark: re thinking  ,[ 0.06791894  0.8990818  -1.0278051 ],1
20928,positive,  Hawwww ladai karaog Ã:copyright: sir ? Agro Sir and I are one this is routine with us D  ,[-2.4356058  1.2047908  1.8804677],2
11007,neutral,wo log hazir hojaen jo kehte the k koi competent nahi tha to ilsliye appoint kiya gya # meritkajanaza  // t . co / bIB3Bch10u  ,[-1.1645793   1.7523454  -0.69970804],1
961,neutral,Pakistan ne 1992 worldcup ka phla match bi windies se hara tha  // t . co / t2kJqBqlZF  ,[-0.6177482  1.0736605 -0.4113974],1
17827,positive,Zinda hai yeh dil mera Saanson se teri sanam Tere dil mein basa hai mera saara jahaan Pehla pyar tu mera Tu hi aakh â€¦  // t co / x54OVSs7o3  ,[-1.9870489  0.928903   1.4167935],2
18144,positive, Ap hamare fakhar hoO apko allah lambi umar de waQai izzat ka aik Qatra bahot azeem hai lekin khuch l â€¦  // t co / 2Jh70ZxFTn  ,[-1.8362222   0.06483356  2.23833   ],2
10740,neutral,Bolo bolo      etc Jitni energy EVM ko kosne or dosh De â€¦  // tco / Jcv1Z61aEL  ,[-1.3597145   2.0283713  -0.21266821],1
9397,positive, Rahul bhaiya is best leader for Nagar Nigam  ,[-2.4015744   0.29227164  2.6180937 ],2
18102,negative, Be kamine  Tere Dada Nehru se leke Tuj tak kisine aajtak kisi indian ke bare me socha he ? Sale te â€¦  // t . co / dfB1nSCpiU  ,[ 2.2500331 -1.1438055 -1.5925183],0
6389,neutral,  ðŸŽ‰ ONE WEEK UNTIL MTV PRESENTS IN PLYMOUTH ! ðŸŽ‰ We can't wait to head to the south coast to bring you a week of exclusive eve â€¦  ,[-2.2428167  1.4293385  1.4187604],1
37056,positive, _ nawal I love this movie and Shah looks so cute in it also ... Nawal hope you're feeling better now . Wish you â€¦  // t . co / M44f5N1oTS  ,[-2.3803606   0.09547059  2.9052577 ],2
10646,neutral, _ cho  Nazarya paise ka dosra naam he aor Pakistan Nawaz Sharif ka ðŸ˜‰ðŸ˜œ  ,[-0.28146774  1.1040055  -0.56366724],1
21802,negative, Ye besharamon ki hakoomat he siref upna ullu sidha kerna ata he pehly economy ka bera gharaq kia ub j â€¦  // t co / MdI8u3Zw5h  ,[ 1.5528175  -0.66437745 -1.3263978 ],0
33126,negative,  bollywood ka sahi hai bc ! ye dono fokat me spain me honeymoon mana aayenge without knowing jack shit about football â€¦  ,[ 2.0793202  -0.91484773 -1.6985127 ],0
5682,neutral,  Hon â€:trade_mark: ble Prakash Javadekar Sir There is nothing more important than protecting our en â€¦  // t . co / UA2CfEAJBR  ,[-1.3228316  1.930013  -0.5218026],1
41726,negative,  Yack ye bhukmari se preshaan aatama toss ka coin chura kr bhag jae etne to loan le rakhe hei en logo ne  ,[ 1.210808    0.02485848 -1.6229851 ],0
23617,negative,  _ jad   Iss side ko wide left hai sambhal ke jana nahi to girega saale # AdrenexByFlipkart # Adrenex11 Jo â€¦  ,[ 1.528952  -0.4619807 -1.5497595],0
16201,negative,  _ sharma _ Yes we did it for TRP ! Yes we are not known ! Yes we need attention ! Such a coward you are Who are watching TV at hom â€¦  ,[ 1.0739186   0.04695684 -1.524832  ],0
8258,negative, tum log khud ko kuch jyada hi khuda maan baithe ho is godi media mei apne pravakta na bhejna sama â€¦  // t co / ePonEt9xb6  ,[ 1.0441401  -0.34237987 -1.0609695 ],0
17711,negative,muje insaf chahiye koi dila payega kyu Rojgari to hai hi but koi paisa deta nahi hai aise frod ko koi company nahi â€¦  // t . co / CXn74roLG5  ,[ 0.85069454 -0.01315978 -1.2932277 ],0
4343,positive,  Eid In The Park Manchester 2019! The biggest and best Eid yet ! Don â€:trade_mark: t miss this incredible blessed day âœ¨ðŸ’¥ðŸŽŠðŸŽ‰  // t . c â€¦  ,[-2.592786    0.47165638  2.7907624 ],2
18337,neutral,Very true  # nukti _ khare probably seems to be # Bhopal's very own contribution to that vast list of â€¦  // t . co / pRJuokOuzX  ,[-2.4723732  1.5231992  1.5228325],1
34862,negative,    5 saal me vikash to hua nahin dalli media ne pulwana attack ke â€¦  // t co / kqDcqUq7DM  ,[ 0.7690005  0.4096364 -1.5980585],0
176,neutral,   Drashti Tomar Gurmeet Choudhary kam Kyon Nahin karte ho please karo na  ,[-1.1398633   1.4383291  -0.45792717],1
32659,negative,Pakistani awam me shaoor nahi corruption bachane k lie awam ko dhaal banate hain sarkon par awam zaleel hote hain â€¦  // t co / lnpHpdEl1C  ,[ 1.6603965  -0.85463095 -1.3400648 ],0
27004,positive,  _ gadkari May lord bliss u and good future health long life for lightning india  ,[-2.2468693   0.13954762  2.7756329 ],2
18963,negative,Kuch Ú† apni political leadership ki waja se PTM ko support kr rahey Aisey gadhon ko Public toilet le ja k band kr â€¦  // t co / ZyETvHB5Az  ,[ 1.1742015   0.06765899 -1.6465483 ],0
22444,neutral,  _ official _ you â€:trade_mark: re right ðŸ˜­ðŸ˜­ I â€:trade_mark: ll keep y â€:trade_mark: all updated ðŸ¥´  ,[-2.1887796  2.1576416  0.7017277],1
40231,positive, Madam thanks u so much . Buhat se gareebo ko ic sarak py aany se bhoke hatam hogai hai n buhat se bim â€¦  // t . co / tqSGvZHLrr  ,[-1.6892598   0.81934893  1.2479775 ],2
3892,neutral,  Main turpeya ghar se dur ! # TurpeyaSong OUT NOW  // t . co / rl637Jbt8p  _ TheFilm    â€¦  ,[-1.3431587  2.20404   -0.5644414],1
14812,negative, _  Nahi chalegi .... achhi films chalti nahi hain . Faltu ka drama karenge jaat-paat wale . Su â€¦  // t . co / XjmFhguoFR  ,[ 1.9416492 -1.0156604 -1.4820199],0
20898,neutral,  Ek Atanki musalman Vaseem ne .. desh me Ashanti paida karne ke liye ek nirdosh BJP ka â€¦  // t . co / xmkreHhS6G  ,[-0.09123019  0.91249216 -1.1119769 ],1
480,positive,Kudos guys well deserved win # uclfinal Mawulorm Salah Mane Keli Tasha Deladem Kludze Desmond Kumeko Paschal Anfield Kale  ,[-1.6022221  1.0937345  1.2107406],2
35470,positive,      Jai hind Jai bharat Jai Sri Ram Bhaiya Abki bar Delhi Fateh .  ,[-2.0852287   0.72946715  1.987424  ],2
14963,negative,  shame on you apni aukaat me raho tm kch followers kia bn gae tmare aukaat se bhr nikal gai ho tm  ,[ 2.0173903 -1.0865287 -1.4748356],0
41150,negative, tu sale suwar hai tu sudhar ne wala nhi hai Teri jubaan bahut chalne lgi lagta katni padegi tu desh me â€¦  // t . co / NxyzVeeUKc  ,[ 2.3062298 -1.4229065 -1.3751221],0
42667,positive, Shri Narendra Modi Ji pranam mai aap ko dekh kar bahut prabhavit hua hun mera man aap se milne aur aa â€¦  // t . co / OBcV9L59YC  ,[-2.5595348  1.4035913  1.5733545],2
13470,negative,Sarfraz Kuttey ka bacha tumney Shoaib Malik or Asif ko Q nahi liya West Indies k against . Captaincy nahi aati to ja â€¦  // t . co / tf4dVSHaId  ,[ 1.1253686  -0.20971537 -1.2443653 ],0
33834,neutral,  Himmat na hariye kousis karne walo ki har nahi hoti ekdin janta ko moujuda sarkar ki na â€¦  // t . co / gF9hb6Q0Vy  ,[-0.34649572  0.3564935  -0.16536431],1
26310,negative,  Bsdk ke Pakistani apne baap ko nhi jaan paye . Marege tu bhi bsdk Tera thekedar bhi Jo pa â€¦  // t . co / NBRcnqhvz3  ,[ 1.7831609 -0.5815568 -1.5371964],0
32687,negative, _ jii Mat bahao khoon gairo ke liye Ehsas nahi h jise tumhare hone ka Ho Jaana chahiye door jhoote logo s â€¦  // t . co / bzQCyRwvRM  ,[ 0.4125496   0.29218325 -1.0003722 ],0
35488,positive,Dear Paresh Ji Many Many Happy Returns of the Day Kai Janam Dino Ki Kadi Jhilmilaate Rahen Banke Khusiyon Ki Ladi  ,[-2.1110833   0.19324505  2.6153674 ],2
11910,positive, _ NaMo modi ji ko jeet ki bahut badhai Ab hamari umid or vinati hai ki curruption free india par kaam karen jo â€¦  // t co / DRkHxTAL5Z  ,[-2.4083178   0.52041274  2.4603806 ],2
18564,positive, _ x I like your confidence . Kaash aisa confidence hamari team mai ajai .  ,[-2.1660697  1.0128274  1.2142253],2
32618,positive, _ India   Heartfelt congratulations to you All the very best for your future endeavours  ,[-2.1369731  -0.18791842  2.8676589 ],2
41276,positive,May Allah swt forgive us and our parents for all of our sins ; and may our Imaan strengthen with each day passing . I â€¦  // t . co / bnhZQxUmEG  ,[-2.0535798   0.13052931  2.54612   ],2
43171,positive,   Yes all the best as Rail Minister . Aapko . bhut bhut badhaiya v Hardik shubhkamna Sabji  ,[-2.1865082  -0.15539584  2.9534245 ],2
6450,positive,  Whoever reading this Allah apko tamam khushiyon se nawazay or apki sari pareshaniyan door krdy â¤  ,[-1.7785637   0.07154784  2.100281  ],2
13775,negative,Har Jagah Pathano ko hi humiliation ka nishana banatey hai . While rest of Pakistani Boiss ( not all ) are way too tha â€¦  // t . co / uPMB4irEmM  ,[ 0.6866259   0.28469026 -1.2108388 ],0
22635,negative, Ghatiya c grade picture bana bana ke iska demaag bhi vaisa hi hogaya hai .. ganjedi saala phook ke â€¦  // t . co / sIQMv3tLa6  ,[ 2.1526415 -1.1126028 -1.6070905],0
31014,negative, Ye jhal jhal k maray ga gaandu ase gandi nasal ka ha modi ka prostitutes wala pajama nae dekhta bc  ,[ 2.428762  -1.4698852 -1.6016908],0
20349,neutral,     No RSS NAHI SIKHATA AAAPS MAI BAIR RAKHNA ðŸ˜‚ðŸ˜‚ðŸ˜‚  ,[ 0.409529   0.9841213 -1.542989 ],1
43692,positive,  I am always with you ... # godse jindabaad . # pakistan murdabad  ,[-2.2037063   0.29474196  2.436952  ],2
17318,negative, Koi is bahut he bade walley c ****** e ko bataye it was a war not a jihad to spread islam geography k â€¦  // t . co / lGX6g45rhd  ,[ 1.8273588 -0.8153037 -1.2987747],0
26255,neutral, Really . Ashishji aaj 8 years baad bhi log cgm ki complt hone ki umid rakhte hai . kitna gehra prabhav â€¦  // t . co / l9RawI4Vtp  ,[-1.055568    1.248258   -0.06275284],1
21686,negative, UppaL _  Bhosdiwale Likhna to aata nhi tere ko Kyu gaand mra rha h Chutiye Fucking dumb cunt Angrez laude ki aulaad  ,[ 2.354761  -1.6177487 -1.4495121],0
15928,negative, Hamare Desh Ke Pati BJP Jit Gai Hai Jit Ke Khusi Orissa Me Fany Tufan Me Garibo Ke Barbad Hue Ghar Ko Ba â€¦  // t . co / nwWZAjacpb  ,[ 0.9328672  -0.51552874 -0.6568791 ],0
34835,positive,  Desi families love and care for each other in every moment .... Bimaar ek hota h khichdii poora khaandan khta hai .. ðŸ˜‚ ðŸ˜‚ ðŸ˜‚  ,[-2.0998023  0.4284803  2.075841 ],2
37287,positive,Tum jeeto Ya Haaro Hamein Tum Sy Pyaar Hai ðŸ˜‚ðŸ˜‚ðŸ˜‚ Well Done  and Performance of Pakistani Team was ver â€¦  // t . co / 3tpOY9lNWr  ,[-1.943428   0.4482162  2.170857 ],2
890,positive, Bilkul sahi aaj ki generation badi naazuk si ho gyi hai .... Humne to engineering hostels mai 4 roo â€¦  // t . co / dW0OUd6RRy  ,[-2.0616019  0.7670483  1.929384 ],2
18462,neutral,      Maheen jaisa 3sra b koi nahi  ,[-0.50275916  1.0532161  -0.49819747],1
42863,negative, _ Sharma4 Tu he nomber one cu Ham tumare jitana niche nahi gir sakate dogali kahi ki  ,[ 1.062231    0.25378904 -1.7232383 ],0
32815,positive, Really ... nice ... bahut champions trophy champions trophy krte hai ....  ,[-2.1202965  -0.08369262  2.9997766 ],2
25967,positive,     Would love to c u on   ,[-2.384259   0.1127616  2.8036299],2
7432,positive,you love our look and aesthetic but you call make us archaic hmmmm ok  ,[-2.3360875   0.48093617  2.1586347 ],2
3104,neutral,  Now now Jiya that was way too much . Aisay kaisay chordiya usko police ke saath or kisi ko bataya hi nahi ? Supporting Jiya â€¦  ,[-1.7333568   2.0268908  -0.27389216],1
40467,negative, Real option to dia hi nahi ... SHARIF KHANDAN ... Tumhari family ka her shakhs bhaga hua hai chori ke â€¦  // t . co / 8Arfn3XcUA  ,[ 1.8325195  -0.71259093 -1.4307497 ],0
22041,positive,  __ candy i love one (1) scene kid and its dino-sour cookie everyone else leave # cookierun  // t . co / Dda2y0rkMg  ,[-2.509022    0.89739156  2.044414  ],2
40836,neutral, Rahul gandhi ki har nahi ye to modi or vikas ki jeet he  ,[-1.2010307   0.9622106   0.48849124],1
17805,neutral, aaye padhare hamare aagan me !!! Itni garmi me app itne logo k sath !!! Nice to see you in Ahmadab â€¦  // t co / 1dcVKh31bw  ,[-0.9876136   1.4909226  -0.33795282],1
20230,neutral,  Congress k haar jane pr anek logo ka mansik santulan bigad gaya hai He is one of them ðŸ˜‚ðŸ˜‚  ,[ 0.280785    0.56530213 -1.0022821 ],1
32014,positive, Are doctor bhaiiii thinking level infinityyyyy Kahaaa se laaate hooo sir aisaaa content ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ salute to u  ,[-2.5758922  0.6874603  2.579177 ],2
10085,negative, _ gujjarr budget jab tak Properly divide nahi hoga tabtak isii trha k jugaar pr chalta rhy ga mulk  ,[ 1.1694587 -0.2737349 -1.3937788],0
7786,positive,Bapu ji at last worked for gaining the Miniorty trust But chanted Hey Ram till last breath can you build Ram M â€¦  // t co / ZxdQRqvcv6  ,[-2.3353717  1.1000197  1.7406588],2
29608,neutral, _ sapna Rajnath singh knows me very well .  ,[-1.3376806   1.5566572  -0.13452713],1
20362,negative,Sunei # BJP ke spoke person  Ravi Shankar parsad kiske hain Tho karo media par # BJP ki dalali karte hain â€¦  // t co / TkCSVTyeGA  ,[ 0.72601974  0.4303328  -1.6531346 ],0
11369,neutral,    _ films    Oh sir ma ap ka â€¦  // t . co / zfPEbSmXxg  ,[-2.2023551   2.5318289   0.03343038],1
10709,neutral,Hey didi . ye Jo ap senti senti quoted dalte ho Insta story p ... . then do u expect this  // t . co / kslvLSTrU5  ,[-1.0337685  2.2990525 -1.3970411],1
15240,neutral, West up se kisi ko toh bana rahe hai Hamare bundelkhand se last time bi koi nai tha is bar bi koi nai ha â€¦  // t co / 1AgH0hF9iv  ,[-0.8122052   1.3132735  -0.79245925],1
10347,negative,  _ doc Kal to JCB ki khudai me bhi sex khoj liya laundo ne . Wo din door nahi jab ise dekhke bhi horny feel karne lage  // t . co / uw â€¦  ,[ 0.5196289   0.14397508 -1.172128  ],0
35585,negative,Bhartiy rail ka ghor laparwahi hai ye Ac boggi se Luggage gayab hona aur tt dwara ye kahna ki extra log nhi the tab â€¦  // t . co / naHc7IJKbu  ,[ 0.66396093  0.34628144 -1.5857989 ],0
44476,neutral,Ye  bhi hamesha media me bane rehna chahte Hain . Apne aap ko modi ki tarah lokpriya samajhte Hain .  // t . co / gUTOTUQnca  ,[-1.4167519   0.88147295  0.56520444],1
19170,neutral,  _ Angel101 Kabar me dafnaate hi Sare rishte tut jate h Chand dino mein apne Apno ko bhul jate h Koyi nahi rota umar Bhar kisi ke li â€¦  ,[-0.41558304  0.46361133  0.06996556],1
19644,neutral, sir aaj kal jo media dika rahi hai wo kehte hai modi ji jaath dekh kar kaam nahi karenge . Muslim ko â€¦  // t . co / IX2O538A7f  ,[-1.6797104   0.93917894  0.61346143],1
16027,neutral, _ yousaf Both look great . Is this really your dhabba ?  ,[-1.7006615   1.3143966   0.57603496],1
29621,positive,  Wish u a very happy birthday sir Baba mahakal apko hmesha swasth rkhe   ,[-2.3330328   0.16234812  2.7773137 ],2
