Uid,Sentiment,clean_text,proba,preds,actual
25402,positive,  _ sushant Best G :smiling_face_with_halo::smiling_face_with_halo: d M :smiling_face_with_3_hearts: rning my lord  ji Bless us with more Sewa Sumiran & Parmarth Aap ji de charna naal always …  ,[-2.592783    0.24516456  2.253585  ],2,positive
16278,negative, Zaleel Insan Tumari Maa jahaiz mn bijli Lai thi ? Koi kaam Kia jo credit ly rhy ho ? Lo dekho maro or s …  // t co / zhHl1PrLgs  ,[ 0.6540369   0.31898066 -1.0970863 ],0,negative
23722,negative,  M bhi sochu itni Punjabi ka to overdose ho gaya :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:  ,[ 0.7639279   0.58448774 -1.2477051 ],0,neutral
37957,positive, Best wishes to all of you from me ! Fight with sporty spirit ! But jitega to India hi !  ,[-2.1911857  -0.24305607  2.3419216 ],2,positive
30054,neutral,    Shadyantra kabhi Safal nahi hoga  ,[ 0.00978065  0.7567788  -0.79010516],1,neutral
22531,neutral,    Sachin pilot jindabad  ,[-1.9641256   1.7639377   0.14675555],1,positive
11420,negative,  Sabke daaman me daag hai koi apne ap ko 100 % sahi bata hi ni sakta jo desh k liy congress ka neta bne  ,[ 0.7380054   0.38019887 -1.0193053 ],0,positive
13116,neutral,  _ My best friends dad just sent me this  // t . co / YPv1OoXKs5  ,[-2.573403    1.9336889   0.59312046],1,neutral
39181,neutral,subh 01/6/19 ko main line pr emergency shut down ki waja se 500am to 630 am bkr grid k tamam feeders ki bijli band rahe gi .  ,[ 0.17588967  1.3653115  -1.0558618 ],1,neutral
40785,negative,BC light kat di abhi toh shuru bhi nahi hua match ... # UCLFinal # delhi Upar se garmi ne alag maar rakhi hai .  ,[ 0.56361663  0.5043704  -1.0067067 ],0,negative
35244,negative, Bhosdk mc gaandu . Apni gaand marani h to mra ye fake new kyu fela Raha h .. mc ye football match ka video modi k like nhi h suar .  ,[ 1.8958787  -0.32944047 -1.7247943 ],0,negative
27388,neutral,  You can test a # Libra but we already know you are doing it Annoying but GAME ON  ,[ 0.2824446   0.78517544 -0.9899417 ],1,neutral
34971,neutral,Main to panauti nikla Bc :face_with_tears_of_joy::face_with_tears_of_joy:  // t co / VIN0MwQinl  ,[ 0.61409163  0.93553907 -1.1938905 ],1,neutral
13430,positive, What a great thoughts of urs ... Ur true leader of our nation other party leaders r fake in front of u ... I salute u sirjee  ,[-1.5126942 -0.6686489  1.9460242],2,positive
38684,positive,  _ May Allah accept this thread and free it from Riyaa .. May Allah grant you Jannatul firdaus . Retweet / Share so others can …  ,[-1.9925135  0.1071877  1.767097 ],2,positive
4348,neutral, _ vismay   I was invited par hamare yaha aaj JCB ki khudaai chal rahi hai isliye nahi gaya  ,[ 0.14178199  0.49745262 -0.9226053 ],1,neutral
17334,positive, Happy birthday ya 2mr w rbna ywf2k :sparkling_heart::sparkling_heart:  ,[-2.7054133   0.24397828  2.049411  ],2,positive
16648,neutral,     _ Rashid  Tu toh naamakool hai Mare h …  // t . co / P003zxqUtP  ,[ 0.6066529  0.7367677 -1.1888337],1,negative
29620,negative, _ PPP  Kion ye tumhari behen lay k bhag gaya hay salay barway  ,[ 2.1549208 -0.6118287 -1.5525924],0,negative
11689,neutral,Skyping with my family like “ Look at my beautiful baby ” :face_with_tears_of_joy: . . . # cat # kitty # chat # minou # miaou # meow …  // t . co / URsyrkitma  ,[-3.0512018  2.0026495  0.9641001],1,neutral
15820,positive,You know how proud I felt the day I was able to recite Surah Jumma for jumma prayers with the maulana FELT LIKE A …  // t co / nVAffkd9qB  ,[-2.461874    0.13518056  1.8535769 ],2,positive
10732,neutral, _ thinker  _ sharma  _ thinker ye Andh namazi ki kartut tum advertisement kr rahe ho Andh namazi log …  // t co / hFVrAOd9TG  ,[ 0.79783493  1.0890837  -1.5232095 ],1,negative
26924,negative,  _ Mirchi Abay bhosdike Chutiye nikal idr se daali ke bachay Ghasti ke salay .. Lele ye Tweet Ja ise rt …  // t . co / h3eEr8ViJK  ,[ 2.6123343 -0.8072011 -1.739884 ],0,negative
37039,positive,   100% true bhai . Bajrangi bhaijaan and dangal are far better then endgame  ,[-1.6070184   0.51331955  0.9148737 ],2,positive
25201,negative,  # ALP _ FAKE _ REPRESENTATION ALP exam me fake representation Karne bale candidates ko dibbared ghoshit karo ye other cand …  ,[ 1.179726    0.70448285 -1.8084404 ],0,neutral
29838,neutral, Fashion karte Hain lekin ladkiyon ki tarah yeh nahi bolte .... tune last gathering pe yehi saree / lehen …  // t . co / lF5B7AEx4e  ,[-0.20118657  0.9141321  -0.80261296],1,positive
19997,negative,Ye pani koi na khareeday ye zehrila pani ha khud ko or bachon ko bachao plz or illegal water plants band karwao .…  // t . co / 8ANAganukz  ,[ 2.356833   -0.55542046 -1.6574068 ],0,negative
28482,negative,Tukde tukde gang bharat chhodo .. Naxals bharat chhodo .. Pattharbazo bharat Chhodo .. Hindustan ka khake pakistan ka …  // t . co / I0ezZcgB85  ,[ 2.6053843  -0.82753927 -1.7928058 ],0,neutral
26079,neutral,  _ TheFilm Salman Khan khud ki film hit karna chahta hai toh interw deraha hai bewajeh ton karega nahi  ,[-0.27604592  0.90430206 -0.5932725 ],1,neutral
34687,positive,  Hardik subhkamnaye respected prime minister :bouquet::bouquet::bouquet::bouquet: u deserve sir :folded_hands_medium-light_skin_tone::folded_hands_medium-light_skin_tone::folded_hands_medium-light_skin_tone: India aap ke sath hai  ,[-2.1063344 -0.4517285  2.253508 ],2,positive
27469,positive,Dear future husband I'm praying for you :red_heart: Don't worry meri jan agr apke ghr waly apki us sy shadi nhi krwa rhy jis …  // t . co / hgWqHLf03F  ,[-1.6388828   0.7790568   0.94756424],2,neutral
1722,neutral, Kisi ki bhi hatya hona bahut galat hai per ashraf ji jab koi hindu ki maut hoti hai to aap tweet ku nahi …  // t . co / ANHXT1Njhz  ,[-0.6878274   0.5280451   0.14713505],1,neutral
27660,negative,  oppornent ko apna wicket mat dena Last tak khalna ; sab ko marne ki jarurat nahi chun chun k marn …  // t co / QqxNiPyqZO  ,[ 1.4535594  0.3388113 -1.5620788],0,neutral
10787,negative, Thoko thoko ab teri hi thuk gayi Kahi ka nahi Raha ab tu chale jaaa Pakistan warna …  // t co / KGTTs4SDbL  ,[ 1.2707707  -0.20895189 -1.2338423 ],0,negative
34767,neutral,  I hv one idea for dipti aunties show .. Which says stick kavya back to Vyom n humara ladka ko wapas dedo Hume # ZainImam w …  ,[-1.264267   1.8837143 -0.6792529],1,positive
33272,negative,Shame white people can't even hide their anger . They just turn red . Laal tamatar :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:  // t . co / Ezuwa2dpVH  ,[ 2.266105   -0.66860634 -1.437744  ],0,neutral
30624,neutral, ordinance ko tear karna bhi dictatorship hi thi . haar ko maniye aur mahnat karke agay bde nahi to pata nahi phir kya hoga  ,[ 0.25904644  0.54143155 -0.71437997],1,positive
19251,positive,Plis follow  Interactive Bomb tweets Good humor Follow back :hundred_points: Bhot acha hai Follow him   ,[-2.745573    0.17728417  2.0639439 ],2,neutral
5402,positive,  __ Dee I hope next time  will show you some love bhut wami . Some of us still listen to your old music # SAMA25  // t …  ,[-2.7924566   0.39220512  2.1382968 ],2,positive
24847,positive,THATS MY BEAUTIFUL DHOKEBAAZ WIFEY Y ’ ALL WE STAN  // t co / AONX4TlDxB  ,[-2.2095387 -0.4255715  1.9820708],2,negative
19580,positive, Bahut bahut badhai ho aapko aapke parivar ko ki aapki beti ne Bundelkhand ka Nam rosan kiya ki aaj b …  // t . co / wmXSt99W40  ,[-2.5207846  -0.01810556  2.4642644 ],2,neutral
6171,neutral,   - Bjp ko vote on Muslim mahilaon n Purushon ne diye jinko yojnaon Ka fayda milaya M …  // t . co / TWHxo3r94U  ,[ 0.16409993  0.55898803 -0.7790049 ],1,neutral
24910,negative,Ab ye bakwas to mat failaao . Bhookhe bacche taste dekhenge ya bhookh ? Also it is correct that if they don't like …  // t . co / vOcgiCFuEI  ,[ 1.3348035  -0.03951018 -1.2486712 ],0,negative
10726,negative, Yah sala infuture Mai kabhi bhi pass nahi ho payega . mai to PAPPU ko yahi ray doga ki tu BJP Mai PEON ki post …  // t . co / YVsOR2c4ou  ,[ 0.92863    0.4427616 -1.3272659],0,negative
31134,neutral,Main na ab sacchi bata raha hoon agar iss Eid me Adiza hume pichle baar ki tarha Adiza wala Eidy nahi diya na to ma …  // t co / a10SZEDSLA  ,[-0.39360845  1.1679528  -0.5215914 ],1,neutral
9092,positive, _ MedEd  _ pr  Glad to be part of a great initiative !  ,[-2.7452743  -0.05708038  2.4183254 ],2,neutral
24141,negative, _ You are a psychopath . Bakwas tweets krti ho . Badtameez ho . U dont respect me . U have your own plans . I want a simple girl .  ,[ 2.5112717 -1.1071678 -1.4667509],0,negative
24946,positive, _ digital  Humare pm Modi ji ko naman karta hu Aur ishwar se prarthna karta hu ki ve humasaa humare desh k …  // t co / YPu1XtWm3j  ,[-2.3660316   0.59238297  1.7635175 ],2,neutral
1772,neutral, Ravi shankar ji namaskar waise to sabhi jatiyo ne aapko vote diya kuchh ne nahi diya parantu kayasth ne 1…  // t . co / xkmoUtWVwx  ,[-0.22065696  0.905355   -0.71067196],1,negative
16289,neutral,  _ commander8 Ladkiyan cigarette :cigarette: peeti hui kitni attractive lagti h  ,[-1.6408836  1.6820433 -0.0472532],1,neutral
38040,positive,  _ M Hahahaha this is cute  // t co / cjk9BIfh1g  ,[-2.045741   0.6520147  1.2381481],2,neutral
31351,neutral,  :white_medium_star::white_medium_star: RESISTER FOLLOW BACK PAY !:white_medium_star::white_medium_star: It ’ s time for a FREE FROM TYRANNY FRIDAY BASH ! We are always # StrongerTogether .…  ,[-2.8050854  1.533423   1.0697578],1,positive
36192,negative, Who are shakal kissi bandar sy kmm nahi hum sarfraz ko iss mamlay mai 1000% support krtay hain tum dosro k balls pakro  ,[ 1.3942474   0.49047548 -1.7095355 ],0,negative
10427,neutral,Jai shree ram .. 2 se dubara aane ke liye BJP p . m modi ji amit sah ji ke seth pure desh washiyo ko dil se bahut bahut …  // t . co / YYF0dZx6Bh  ,[-1.2698443   0.75418     0.68088335],1,positive
14220,positive, I am not going to be able to handle the wait for the next one . ITS GANNA BE SO GOOD  ,[-2.2340755  0.4422297  1.5574895],2,positive
25273,negative,  _ Anubhav4u Kaha mar gaye sab k sab   Ab jawan ko lakwa maar gaya kya Mayawati congress ki sarkar me dali …  ,[ 1.0144254  0.3987787 -1.3024223],0,negative
4754,neutral, Dont feel even jealous of  Allah sb ko nhi bulata apny ghr yaha tak k 2 bar itni jaldi Mash …  // t . co / tOuDm2sqLm  ,[-0.36090243  0.43197253 -0.08709246],1,positive
37125,negative,   :folded_hands::folded_hands::folded_hands::folded_hands: Behn ji rehndo Hame hamare haal pe chod do Jinhe apne samaaj ki galtiya hi nhi dikhti Woh dusro ko na sm …  ,[ 0.2704862   0.12172727 -0.36803573],0,neutral
3649,positive,Subhaan Allaah .. sisters one advice I would give you is to make duaa for hayaa .  ,[-2.757383    0.97899455  1.6229137 ],2,neutral
1435,positive,Bahut bahut Khubsurat Lagti hain aap  // t co / ze0ZE7SKaq  ,[-2.6519396  0.4556507  2.0868256],2,positive
2016,neutral, _ Says Han na .. ghr m nae tha sb ko pehly :face_with_tears_of_joy: so best escape point tha  ,[-1.2784138   2.0976202  -0.52195996],1,positive
35389,positive, you are beautiful looking very beautiful i want to friends ship with you my name raza bhatti i leve in …  // t . co / a8rnoAdnM9  ,[-2.8177936   0.11244565  2.3095727 ],2,neutral
9252,neutral, _ Loves _ Angel Kaiko G . n me nhi so rha Aaj me jagrata karunga Devi Maa ke vaste :relieved_face::relieved_face:  ,[-1.0585934  1.6915214 -0.3898156],1,positive
25538,neutral,   _ TheFilm     …  // t co / dYVjm58LBF  ,[-1.0537568   2.5361078  -0.91272753],1,neutral
27961,negative, Karai key tatwon ko Paisey dey ker vedio bananey sey tumara hisab baraber nahi ho jaiga ! Tum our tum …  // t . co / GMhcOxtKLG  ,[ 1.3614988  -0.41174287 -1.1803583 ],0,neutral
19082,neutral, Ha bilkul nhi hh kyu ki akhilesh ne ise shuru kiya tha ab hm ise khatm karenge hindu ban ja mc bc yadav b …  // t . co / nxiDmBufiv  ,[ 0.32251954  0.45653817 -0.6658588 ],1,negative
22289,positive,   _ may Sabse pahle Mai Pradhan Mantri Narendra Modi ji ko tahe dil se Badhai d …  // t . co / SYO59uo2uL  ,[-2.638763    0.41332126  2.2727108 ],2,positive
7614,negative, _ Dash That is so wrong in all levels yazi even the ancestors wld punish u let alone God I wld never I mean …  // t co / MxZHcWg4Rr  ,[ 1.7823418 -0.4164305 -1.3019003],0,negative
3856,negative, Waise Chutiye uski cabinet 7 logo ki hai hai Benkelode ... Yaha 25 Hai Amendment 69th padhle Bc  ,[ 1.9888755 -0.3072778 -1.6098914],0,negative
19333,positive,      _ Mohapatra  _ iocl  _ iocl  _ iocl Great initiative !!  ,[-2.800378    0.15737279  2.2857418 ],2,positive
19560,positive,  bta was truly a blessing  // t co / CHHvpqyYdX  ,[-2.4827003  -0.33342987  2.387279  ],2,positive
38788,neutral,ONE number !!!!! Khair i hope the winner is happy and can enjoy their gift . There'll be more …  // t . co / mFKBS8taxt  ,[-3.0952032  1.5061382  1.3764803],1,positive
28222,neutral,# SudirmanCup2019 # JapanVsIndonesia Difficult choices to make ! Kam / Sonoda or Endo / Watanabe ? Kam / Sonoda :white_heavy_check_mark: Okuhara or A …  // t . co / VKNDp3GR2I  ,[-1.804892    2.13755    -0.05528248],1,neutral
27132,negative, _ shaikh10   Ye suwar ka bhi insaan ban hi nahi sakte .. In suwaro ki soch me hi jahilp …  // t . co / wTAaeZ0Sqb  ,[ 0.49216217  0.24687758 -0.7900941 ],0,negative
27992,neutral,:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes: Sonam sirf meri ho aur kisi ki nahi ..:smiling_face_with_smiling_eyes::face_with_tears_of_joy: # muklawa    // t . co / 1hrK1PRnXF  ,[-1.5961164   1.2847543   0.30695114],1,neutral
4936,negative, Bolega nahi ... badi tagdi team hai Pakistan ... bunch of jokers ..  ,[ 1.9290146  -0.34091803 -1.5352063 ],0,negative
31335,negative, Tu bahut pitega ak din be chutiye .... sale teri himmat kaise hui voters ko idiots bolne ki ..... abe ujde …  // t . co / JEJwklqa08  ,[ 2.6612363 -0.9707083 -1.7388675],0,negative
24336,positive, As you can tell Marie … ALL an IMMENSE pleasure ! THANK you ! :yellow_heart::musical_keyboard::microphone::violin:  // t co / LjMZsGgPeP  ,[-2.7987928  -0.14452302  2.4553542 ],2,positive
24870,positive, Sir jai mata di And congrats for shapth for doing best for history Ram Mandir and gou hatya Jai Hanuman Jai Shree Ram  ,[-2.4964023  -0.01533215  2.456587  ],2,positive
40620,neutral,Chunaw harna ya jitana ye bari baat nahi sangharsh jari rakhe aur aam logo ki have ki baat aur bharat me logo ki eq …  // t co / 4QoC4EktVF  ,[ 0.32591736  0.4074581  -0.7517418 ],1,positive
15361,negative, Andi chhi Ye sapne dekhna band kar do ab to hamesha-2 Bharat me Bhagva hi chayega . Ye 5 saal aur 10…  // t . co / KhuOvNOWI6  ,[ 0.5159981   0.25694975 -0.72707385],0,neutral
28071,positive,Kishanganj loksabha seat k congress candidate Dr Jawed Azad saheb ko jeet ki dher sari subhkamnaye  ,[-2.3930807  0.0619772  2.253224 ],2,positive
24719,positive,   adarniya ravi bhai sahab aap ko bjp ki jeet par bahut bahut subhkamnaye Ab vesno devi mai ke darsan kar …  ,[-2.5600786  -0.21990009  2.625225  ],2,positive
336,neutral,  Saving one life saves humanity ! A + blood 6 donors ki fori zarurat hay 29th may ( Wed ) raat 9 bajy se pyhly chahye For bypas …  ,[-1.7781768   1.5807774   0.02635286],1,positive
40994,negative, NadiyaShaikh mere muslim bhi islaam ke kitne gyata hai ab mai jaan gaya . muslim log bata rahe hai namaj sajda kahi …  // t . co / 6d5tsylq4c  ,[ 0.55714595  0.13304733 -0.738849  ],0,negative
7143,neutral,    “ To take on  ” In chaar shabdo me aapke baukhlahat …  // t . co / K8hP7D8dS5  ,[ 0.1366473   0.7623279  -0.93716496],1,neutral
28470,negative,  Jhoot mat bolen Chairman Bhutto ne hamle ki himayat nahin ki bal k jab usse tv ki kh …  // t . co / dSKqK0N4aI  ,[ 1.1179172   0.09247214 -1.2292669 ],0,negative
3197,negative,  Hahahaha ... Allah aisey Maulana Sahab Se kaum ki hifazat farmayee .. Ye Mudde uthane nahi …  // t . co / g8mAu9PF0S  ,[ 0.10683308  0.00905676 -0.23432918],0,positive
41516,neutral, Bus Kar Anjana limit mat cross kar APNI news anchor ho politics mat karo Nahi to politics me cha …  // t co / mqfZZchvR5  ,[ 0.26298267  1.4981678  -1.5196606 ],1,negative
3878,positive, I can empathize with you for watching Yaadein !!  ,[-2.5316944   0.92447585  1.216229  ],2,neutral
12556,neutral, exactly . I watched the all the matches by far but didn't feel like tweeting about it bc koi or hai hi nahi idhar :face_with_tears_of_joy:  ,[-1.5351086   2.3307025  -0.41223198],1,neutral
31443,positive, Well come Modi ji again And save our village city and country Jai hind  ,[-1.9904643  -0.52336997  2.3558362 ],2,positive
9134,neutral,  Me when Kam and Da ’ vonne made up and hugged # TheChallenge33  // t co / yODG2A1E7X  ,[-2.6890533  1.9441242  0.663753 ],1,positive
18918,negative,Ye hae Pakistan ki halat jb waha ke log galiye bake Pakistan fauj ko  // t . co / MzMF251IWa  ,[ 1.5258127  -0.39677662 -1.2964667 ],0,negative
9087,neutral,# AskStar Lol . :face_with_tears_of_joy: Asians teams ne abhi tak ek bhi match nahi jeeta aur 207 se jayeda kisi asian team ne nahi score ki …  // t . co / JDspNpLmBx  ,[ 0.06857137  0.81632364 -0.75366765],1,neutral
2531,negative, Tun chuteya hein ki pagal sala ... teinu kha c na mein phla apni aukaat ch rha kr ... teri aukaat boot …  // t . co / Spxxct5ho3  ,[ 2.6079676 -1.0008099 -1.7054602],0,negative
23374,positive, Vande Matram :India::smiling_face::thumbs_up: awesome representation atul g Jai Maa Bharati Hindustan Jindabad Modi g Jindaba …  // t co / zj9G37ADdQ  ,[-2.47561    -0.36016047  2.598054  ],2,positive
30749,negative, __ Haha you cant even speel goad write dumy  ,[ 1.2306973   0.96425843 -1.6926681 ],0,negative
40265,neutral,  North 24 Parganas West Bengal CM Mamata Banerjee gets off her car and confronts people chanting ' Jai Shri Ram ' slogan …  ,[-0.5895176   1.054994   -0.44297224],1,neutral
32071,neutral, _ hun zong ka hy to phr ye zong k slogan ki tarah ... A new dream hi rahega yara ......:face_with_tears_of_joy::face_with_tears_of_joy:  ,[-0.95261997  1.0652347  -0.05934471],1,neutral
39459,negative,  _ A   _ Kiara  Tum logo ke bolne se koi fark ni pdta .. usko . Usk …  // t . co / 0tixqx05Kw  ,[ 0.82796085  0.46966797 -1.2453815 ],0,neutral
40186,negative, chal fuut le bjp spoke person Tera journalism ka koi value h thu thu thu karte h tumpe  ,[ 1.693934  -0.2111734 -1.4917165],0,negative
19297,positive, The real Aam Aadmi But more than rich to you in respect . We salute this man :folded_hands_light_skin_tone:. Actually aap jaaha …  // t . co / 1DL4oi31Yf  ,[-2.2745304 -0.6171983  2.3615985],2,positive
31852,positive,  Darren this I promise you that no matter what I'll always got your back . Walang sawa kitang mamahalin at susuporta …  ,[-2.070294   -0.28590646  2.0946612 ],2,positive
28596,neutral, Problem Sir ji aapke muh kholne se hai .. jab bhi khulta h bakwas hi krta hai . MODI is best still u …  // t . co / xLxl35rTTe  ,[ 0.4410388  0.9443738 -1.1413319],1,negative
6583,neutral,  Kacchi lassi Another best alternative is doodh soda .  ,[-0.5671692   1.7334242  -0.83825487],1,neutral
27086,neutral,Mauka Mauka Mauka ..... # INDvPAK # PAKvIND # CWC19  // t . co / NPHL2ZsSCI  ,[-1.9320996   1.907426    0.11207983],1,neutral
16971,negative,   Ki bahut soch vichaar ke usne nihatthe budhe par goli chala ke veerta ka …  // t co / dvO9VF3d1t  ,[ 0.98793715  0.21702719 -1.096481  ],0,neutral
28660,neutral,  Pro tip you can now enable automatic security updates for known-vulnerable open source dependencies on your GitHub repos …  ,[-1.955746    2.035936    0.00480737],1,neutral
15384,negative, _ 5oul Bilkul aik tou khud ki tention or ooper se hostel wale baqi snakes ajeeb depressor marte rehte :face_without_mouth::face_with_tears_of_joy:  ,[ 1.4550978   0.37021375 -1.4673637 ],0,negative
14528,neutral,  Meanwhile in BJP head quarters Jeet ke 3 din hogaye isko Manusmriti nahi bheja Kya ? Nahi sir ab tak manifesto pad …  ,[ 0.20141792  0.79203206 -1.0636989 ],1,neutral
28719,negative,  Are bhai un spokespersons ne hi to bol bol k Congress ko harwa dia kuch bhi bolte the :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:  ,[ 0.63885134  0.53134954 -1.1307718 ],0,negative
17214,neutral,Choir dacet dacu qatil kabhi khatam nahi hogi kiunke in KO chalane wala tak koi nahi pohanch sakta jis din Qom KO y …  // t . co / 1p29zq8A6m  ,[ 0.12402198  0.521783   -0.62822324],1,positive
20843,negative,    What is the fast about BTW ? All useless drama to distract people from the real issues . Where was t …  ,[ 1.4034213   0.53534484 -1.6120014 ],0,negative
15088,neutral, __ the epidural doesn ’ t hurt at all :face_with_tears_of_joy: & i ’ m terrified of needles lmao but okkk we ’ ll see :face_with_tears_of_joy:  ,[-1.3228635  1.7945623 -0.2404059],1,neutral
13139,neutral,SIR SAY TO SORRY FIRST OFF ALL YOU HAVE TO CHANGE YOUR SPEECH MANUFACTURER YES IT IS MANUFACTURER GROUND LEVEL …  // t co / VtxXLgzTY5  ,[-1.2369257   1.8030443  -0.63193065],1,neutral
2734,neutral,  Koi bat nahi pm modi ji apni jimmedari sahi tarike se tabhi nibha payege jab bipaksh me apn …  // t . co / 7LQgBnx3tS  ,[-0.4170859   0.6455856  -0.18551496],1,positive
28874,positive,Asaalam o alikum pyary pyary logo :two_hearts: Ya Allah ..! Open the door of your rahma upon us and grant us with splendid success .:two_hearts:  ,[-2.1656647  -0.15793745  2.159087  ],2,positive
31959,negative,  Sindhi baray harami hain ye munafiq azadi say pahlay ye angraizon ko aupni aurtain …  // t . co / mbFI2OkAoj  ,[ 0.8606613   0.46208972 -1.2736409 ],0,negative
17585,negative,    Humra media indian media jaise nahi hai humary 100 k hisa …  // t co / Bon2QCDInA  ,[ 0.60560644  0.5074571  -0.9681811 ],0,neutral
24883,neutral,Dad Bring a new tap from the market . Son Abhi toh raat ho gyi kaafi sab dukaanein band ho gyi hongi . Dad Oh koi na Subhanallah .  ,[-1.9463986   1.4293587   0.53703225],1,neutral
16896,neutral,  Kya madrase ka baccha hi atankwad lagta hai Ankers ki nasal inko bhi news ki highlight banaaye  ,[ 0.23953387  1.3898568  -1.3601481 ],1,negative
26773,neutral,  Bhai match jitana sikh le nahi to team India me jagah bhi nahi Bana paoge  ,[-0.14849271  0.590194   -0.43407354],1,negative
32159,negative,   RE MADHAR CHOD TO MANDIR ME TU KOUN SA SAHI KAM KAA HAI BACHXI KA REP K …  // t . co / LsJG98mWab  ,[ 2.449562  -0.8093023 -1.7763392],0,negative
10043,negative, What will do to the people who didn't vote for you . Hate them . Send them to Jail . Likhte huye haath nahi kaape tere chamche .  ,[ 1.3719884 -0.6568118 -1.0157405],0,neutral
12789,neutral, _ SSRajput _  _ Humor  Thank you bhai :two_hearts::folded_hands: CFM jinda hai ? :face_with_open_mouth:  ,[-2.3310025  1.2060896  0.9999413],1,positive
38803,neutral, SirBijli na honaab aam baat ho gayi hainAbhi v Bijli nahiPichli baar  Ko hi vote diya th …  // t . co / jdDWumdakb  ,[ 0.36323482  0.9012793  -1.2249757 ],1,neutral
8266,negative,  Sach me cctv ne to muslimo ko badnaam hone se bacha liya warna yha to sajisho ki lambi kitab likhi ja rhi thi  ,[ 1.6865188  -0.15170553 -1.5383358 ],0,positive
5060,negative,  _ AR1 Iska SS leke rakho badme tweet delete Krke palti khayegi warna :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:  ,[ 1.0437357   0.54244834 -1.3416365 ],0,negative
41925,neutral, _ Koi nahi karne wala sirf csc dhoor banati hai sare services bekar h esme usse v bekar h eske # DM koi se …  // t . co / Z25aB6dPVz  ,[ 0.14633143  1.1549039  -1.2321417 ],1,negative
9182,negative, Sale feku gappu election k time jisko gali deraha tha aaj usikoi tribute deta hai .. The biggest hypocrite of the century ..  ,[ 1.9323944  -0.61709803 -1.2901229 ],0,negative
1514,positive,  All anti's can choke and d * e in tartarus Real blinks love you jen We are always here to protect you # WeLoveYouJennie h …  ,[-2.2110538  -0.45245987  2.0336137 ],2,negative
26016,positive,HAPPPPY BIHDAAYYY TO MY BEAUTIFUL AND VERY KIND PWEEEEEND !!!!!!!! :party_popper::party_popper::party_popper::birthday_cake::balloon::balloon: more blessings and birthdays to come ji …  // t . co / TvS7VqmLxl  ,[-2.668925   -0.16039346  2.3716435 ],2,positive
16540,neutral, _   _ dhanani      _ Scindia …  // t co / FKMzREeCy3  ,[-0.6994571  2.5366952 -1.1078829],1,neutral
11404,positive, Only imandaar loko j sui sakvana and good thing is they can always have nice sleep !!  ,[-2.4092185   0.12782587  2.1557758 ],2,positive
13539,negative, Asy tabdili ki maa ki chote ye galti to humari hai chale the naya Pakistan k khowab dene ye sub cho …  // t . co / o4Q3BUjJiy  ,[ 2.4336762 -0.8768838 -1.6461304],0,negative
11754,neutral, _ ulhaq Even ramadan effect not kicking this time . Niyat hi khrab thi is dafa bhanjon ko khila kar over abid ali  ,[ 0.43617675  0.7766983  -0.99903536],1,neutral
3202,negative,    Aur yei drama bi uski gandi dimag ka creation lagta h …  // t . co / Aq1hucllX9  ,[ 1.5374889   0.23373686 -1.7166888 ],0,negative
7228,neutral, pehle insaan banle jaat paat k naam pe surkhiyan batotna band karo and India mein rehte ho so be Indian ........  ,[-0.0132235   0.38262963 -0.41927475],1,neutral
14885,positive,  It ’ s literally the best part . :woman_shrugging_medium_skin_tone:  // t . co / pySm5PeTAn  ,[-2.6617417   0.57048315  1.7459288 ],2,neutral
14898,negative, Govt Jab Fail Hojati Hai To Usey Koi Na Koi Nikaal Kar Baahir Phenk Deta Hai ... Laat Khaane Mein Mian S …  // t . co / 5zHDYFqIEB  ,[ 0.7029986   0.15025677 -0.9173612 ],0,negative
27136,positive,  U r really a dhasu Anchor so u have earned it .. Congratulations .  ,[-1.6664883 -0.7974139  1.9852737],2,positive
29767,positive, adarniya ravi bhai sahab aap ko bjp ki jeet par bahut bahut subhkamnaye . Ab vesno devi mai ke darsan …  // t . co / eITEjsdYi0  ,[-2.448617   -0.33910728  2.7211156 ],2,neutral
31781,neutral, YogendraYadav Hum BjP-RSS virodhi theaur hain . Election mein unki jeet hui toh iska matlab ye nahin ki hum apne-a …  // t . co / 9sqg4SOx9H  ,[-0.28358057  0.87869346 -0.7255334 ],1,neutral
9787,positive, My great grandfather pt mehanga ram Ji was girdawar at gilgit till the time of partition . He served for 40 years there  ,[-1.3823441   0.79151386  0.8393316 ],2,neutral
19697,negative, jab congress satta me tab to ye sawal aap logonke mann me nahi aaya aur jaise bjp aai to ye hindu m …  // t . co / mATaw1bn2J  ,[ 0.8091478  0.5051931 -1.1945828],0,positive
44014,positive,Bhatiya Janta party ki meet per Desh Mey logo Ko bahut bahut badger p m Modi aur yogi ji Kay Kusal nirdesan mahy De …  // t co / xcInU2FCSx  ,[-2.3265448  -0.09888059  2.476307  ],2,neutral
15827,negative, bakwas ki hukmari hy corruption ki hukmarani hy awam ka diya howa paisy london ly ja kr urrany ki …  // t . co / kJ1jXE3pec  ,[ 2.1977103 -0.6625496 -1.4888207],0,negative
